NAAB Code;Identification;Name;Full Name;Breed;TPI;NM$;CM$;Milk;Protein;Fat;PL;DPR;SCS;CCR;HCR;Health Index;SCE;DCE;SSB;DSB;PTAT;UDC;FLC;Pedigree;aAa;DMS;Programs;Birth Date;Proof;Balance;Balance No Conf;High Value;High Production;High Prod - No Conf;Production & Conf;High Health;High Health & Conf;AltaActive;
029HO18301;HO840M003128557522;ALBANY;ABS ALBANY-ET;HO;2538;784;806;1560;55;88;7,1;1,2;2,71;2,5;0,3;;8,1;6,9;8,0;6,3;0,92;0,81;0,49;SUPERSHOT X AltaEMBASSY;;;;11/20/2015;USA-201704;750;911;820;971;1029;673;830;829;;
029HO18295;HO840M003128557533;LOTUS;ABS LOTUS-ET;HO;2586;778;792;2051;64;49;7,9;3,3;2,72;4,3;2,6;;6,2;4,1;6,8;5,3;0,79;0,88;0,21;SUPERSHOT X LATIMER;;;;11/27/2015;USA-201704;769;966;861;938;1025;652;922;847;;
029HO18345;HO840M003128557592;DILLARD;ABS DILLARD-ET;HO;2513;769;802;1259;55;76;6,9;0,6;2,82;3,0;1,4;;5,1;3,8;6,7;5,8;0,90;1,06;0,28;CABRIOLET X AltaJACKMAN;;;;12/28/2015;USA-201704;717;843;769;923;964;661;760;770;;
029HO18406;HO840M003128557635;LATERAL;ABS LATERAL-ET;HO;2606;831;865;1225;54;73;7,1;3,5;2,82;5,3;4,1;;5,6;4,5;6,5;5,3;0,95;0,81;0,65;ABEL X LATIMER;;;;2/9/2016;USA-201704;752;921;831;926;997;657;869;827;;
029HO18352;HO840M003128977843;DONOVAN;SEAGULL-BAY SR DONOVAN-ET;HO;2583;766;795;1478;58;77;5,2;1,8;2,74;3,2;2,6;;6,2;5,0;6,5;5,8;1,32;0,94;1,33;COMANCHE X JACEY;;;;12/9/2015;USA-201704;757;862;797;966;992;725;771;755;;
029HO18407;HO840M003128977852;SANDMAN;SEAGULL-BAY SBCO SANDMAN-ET;HO;2517;778;823;847;48;83;6,5;2,4;2,74;4,1;2,3;;6,2;5,2;6,2;5,1;0,74;0,28;0,79;COMANCHE X JACEY;;;;12/23/2015;USA-201704;685;871;771;879;960;583;815;804;;
001HO12459;HO840M003128977888;SANTINI;SEAGULL-BAY MTGA SANTINI-ET;HO;2563;675;709;1022;46;47;6,7;3,0;2,70;4,3;3,7;;7,0;5,3;6,9;5,2;1,52;1,91;1,22;MOTEGA X JACEY;;;;2/20/2016;USA-201704;758;797;775;807;826;731;780;759;;
200HO10858;HO840M003129340881;QUIZ;WELCOME QUIZ-ET;HO;2605;702;696;2225;60;69;5,6;0,8;2,87;1,4;-0,1;;8,0;3,6;8,1;4,6;2,38;1,84;1,63;JEDI X MCCUTCHEN;;;;2/9/2016;USA-201704;819;827;809;989;969;847;731;733;;
029HO18439;HO840M003129340884;BROMLEY;WELCOME-TEL BROMLEY-ET;HO;2716;827;855;1489;56;64;7,3;2,4;2,69;3,8;2,6;;7,3;3,7;6,4;4,9;1,97;2,36;1,26;MODESTY X JACEY;;;;2/15/2016;USA-201704;888;913;893;983;986;881;865;869;;
029HO18441;HO840M003129340886;TOBIAS;WELCOME TOBIAS-ET;HO;2624;792;819;1308;57;90;6,3;0,9;3,06;3,3;2,1;;6,8;4,5;7,3;5,7;1,92;1,47;1,65;MODESTY X MACK;;;;2/21/2016;USA-201704;803;841;809;1016;1004;823;728;744;;
200HO10859;HO840M003129340893;KOOLKAT;WELCOME KOOLKAT-ET;HO;2641;770;775;1713;50;79;6,1;-0,1;2,80;0,9;0,5;;6,4;3,8;7,4;4,5;2,86;2,58;1,75;MODESTY X MCCUTCHEN;;;;2/27/2016;USA-201704;850;786;806;964;916;914;705;770;;
029HO18447;HO840M003130010625;JENSEN;DE-SU 13380 JENSEN-ET;HO;2728;816;837;1571;56;69;8,2;3,8;2,78;5,8;4,0;;8,0;4,7;7,6;4,3;1,64;1,57;1,20;JEDI X FLAME;;;;1/26/2016;USA-201704;869;982;921;987;1038;801;947;903;;
507HO12979;HO840M003130010663;JOLOKIA;DE-SU HTST JOLOKIA 13418-ET;HO;2700;890;915;1449;51;68;9,2;5,6;2,60;7,0;3,7;;5,0;5,0;6,2;4,5;0,44;0,78;1,01;HOTSHOT X MONTROSS;;;;2/9/2016;USA-201704;836;1056;948;935;1052;682;1065;997;;
540HO01129;HO840M003130431848;CLASSY;DIRT-ROAD YODER 21877-ET;HO;2618;723;746;1348;51;77;6,0;0,4;2,82;1,4;1,5;;6,5;4,9;6,8;6,2;2,38;2,22;2,13;YODER X GERARD;;;;7/6/2015;USA-201704;826;782;792;954;908;888;695;737;;
044HO00490;HO840M003130626317;ABE2;EVER-GREEN-VIEW ABE 2;HO;2445;567;583;707;27;46;5,2;0,3;2,81;0,1;2,2;;7,2;3,5;7,6;3,9;3,12;2,89;2,22;MONTEREY X MCCUTCHEN;;;;11/15/2015;USA-201704;692;534;609;646;574;788;521;576;;
044HO00481;HO840M003130626347;ASHBORN;EVER-GREEN-VIEW ASHBORN-ET;HO;2471;672;670;2427;69;81;4,7;-0,9;2,93;1,2;-0,1;;8,0;5,5;6,9;5,9;1,37;0,44;1,07;SUPERSIRE X MOGUL;;;;1/26/2016;USA-201704;705;822;742;1023;1037;692;668;668;;
014HO07823;HO840M003130784845;CROWNE;BO-IRISH CROWNE-ET;HO;2709;829;847;2228;76;86;6,0;1,1;2,91;3,1;0,8;;6,8;4,8;7,2;5,8;1,61;1,51;1,14;MONTROSS X MAURICE;;;;8/2/2015;USA-201704;896;982;920;1178;1178;895;840;832;;
029HO18445;HO840M003130784865;EDGEWATER;MR GS EDGEWATER-ET;HO;2730;799;840;1438;68;78;6,2;2,8;2,98;3,8;2,4;;8,3;4,7;7,9;5,5;1,73;1,51;2,17;JEDI X MOGUL;;;;1/21/2016;USA-201704;896;952;911;1104;1100;906;845;806;;
029HO18375;HO840M003130792472;ARANDA;BUSH-BROS ARANDA-ET;HO;2537;781;803;1178;43;63;7,8;3,1;2,70;5,3;1,4;;5,8;2,7;7,1;3,9;0,89;1,13;0,25;ABYSS X SUPERSIRE;;;;12/3/2015;USA-201704;714;863;787;808;888;606;857;842;;
001HO12406;HO840M003130996350;MANCINI;FINGER GUN MANCINI;HO;2563;773;807;1085;49;70;7,3;2,7;2,74;4,3;2,3;;6,6;4,0;6,2;3,2;1,02;0,92;0,66;GUN X SUPERSIRE;;;;10/17/2015;USA-201704;744;893;814;881;956;647;862;846;;
007HO13600;HO840M003131003377;BONSAI;S-S-I JEDI BONSAI-ET;HO;2744;832;833;2357;71;85;6,6;1,2;3,04;2,9;1,8;;7,7;3,7;7,7;5,8;2,30;1,80;1,92;JEDI X BUTLER;;;;1/8/2016;USA-201704;915;944;913;1152;1127;949;812;801;;
007HO13606;HO840M003131003424;CORONA;S-S-I MODESTY CORONA-ET;HO;2681;850;863;2179;70;74;7,9;0,2;2,83;0,9;-0,6;;7,1;4,9;6,8;6,2;1,98;1,90;1,67;MODESTY X BUTLER;;;;2/13/2016;USA-201704;913;955;919;1115;1105;927;847;851;;
097HO41864;HO840M003131003444;TRACE;S-S-I MODESTY TRACE-ET;HO;2695;843;869;1255;52;67;8,2;2,8;2,90;4,1;2,1;;5,5;4,4;6,4;4,7;2,09;1,97;2,19;MODESTY X UNITE;;;;2/20/2016;USA-201704;876;897;882;959;962;874;857;845;;
001HO12411;HO840M003131107250;CHOPPER;BLUMENFELD GUN CHOPPER-ET;HO;2520;786;784;2209;58;70;7,7;1,6;2,63;2,8;2,0;;7,3;5,8;6,7;5,0;0,76;0,14;0,62;GUN X AltaOAK;;;;11/7/2015;USA-201704;718;941;820;927;1027;590;885;853;;
289HO01119;HO840M003131131516;ALTANDJROSE;PEAK ALTANDJ ROSE 60223-ET;HO;2455;725;742;1636;56;63;7,1;2,2;2,83;3,1;1,2;;6,3;4,8;7,3;4,8;0,46;0,27;0,33;SUPERSHOT X RANSOM;;;;11/9/2015;USA-201704;672;875;766;873;962;557;818;772;;
289HO01126;HO840M003131131550;ALTANDJBENY;PEAK ALTANDJ BENY 60257-ET;HO;2537;744;767;1088;45;96;5,6;1,1;2,88;2,6;1,5;;7,9;5,3;8,0;5,4;1,58;1,26;1,21;AltaJANGO X MUNITION;;;;1/1/2016;USA-201704;732;792;751;917;925;723;706;727;;
007HO12882;HO840M003131306808;ROUNDROCK;TOG ROUNDROCK 57958-ET;HO;2610;744;775;500;26;60;8,3;4,1;2,59;5,9;4,8;;6,8;3,7;9,1;3,6;1,64;1,99;1,47;PROFIT X HALOGEN;;;;1/10/2016;USA-201704;762;805;790;711;758;701;855;848;;
044HO00482;HO840M003131528331;HUGH;BGP SIEMERS HUGH-ET;HO;2548;635;653;1474;52;71;4,4;1,1;2,83;2,6;0,6;;6,7;5,4;7,4;6,2;2,10;1,55;2,37;DELTA X EPIC;;;;10/13/2015;USA-201704;756;743;737;910;876;806;649;655;;
200HO10802;HO840M003131910988;ANNUITY-RED;LADYS-MANOR ANNUITY-RED-ET;HO;2431;575;597;1104;39;29;5,8;2,1;2,61;2,9;1,5;;6,4;5,3;7,6;7,6;1,77;2,49;1,00;ENTITLE *RC X OLYMPIAN *RC;;;;11/5/2015;USA-201704;680;648;662;675;654;699;638;617;;
029HO18369;HO840M003132117089;DEMI;PINE-TREE DEMI-ET;HO;2626;732;756;1168;45;55;9,0;3,7;2,76;5,2;2,2;;8,7;5,4;8,1;4,4;1,81;1,56;1,58;SUPERSHOT X NUMERO UNO;;;;11/24/2015;USA-201704;807;896;853;846;899;739;902;853;;
029HO18372;HO840M003132117091;DUSCANY;PINE-TREE DUSCANY-ET;HO;2643;745;768;1454;53;69;7,0;2,2;2,74;3,9;3,0;;8,0;5,8;8,0;5,1;1,89;1,90;1,09;SUPERSHOT X NUMERO UNO;;;;11/30/2015;USA-201704;825;880;845;945;961;802;827;808;;
029HO18415;HO840M003132117115;JIGSAW;PINE-TREE JIGSAW-ET;HO;2697;849;858;2107;64;95;7,3;-0,5;2,76;1,8;2,8;;7,4;5,8;7,7;6,4;2,05;1,75;1,20;JOSUPER X NUMERO UNO;;;;1/28/2016;USA-201704;880;939;893;1114;1109;886;819;853;;
551HO03497;HO840M003132198597;BOSCO;ST GEN CYPRUS BOSCO;HO;2651;714;754;727;38;77;5,8;2,4;2,58;3,8;2,7;;8,9;4,6;8,2;5,9;2,42;2,40;1,59;CYPRUS X AltaOAK;;;;12/24/2015;USA-201704;808;788;793;858;842;826;756;773;;
014HO07841;HO840M003132344633;LAVON;NO-FLA LAVON 42698-ET;HO;2598;775;788;1881;59;54;8,6;3,6;2,75;4,6;1,1;;7,0;5,0;7,2;5,2;0,96;0,84;1,13;SUPERSHOT X MAYFLOWER;;;;11/30/2015;USA-201704;795;969;879;931;1011;690;940;864;;
551HO03367;HO840M003132348341;CHI;GENOSOURCE DELTA-CHI-ET;HO;2691;879;884;1869;52;89;8,2;2,3;2,67;3,7;2,0;;6,2;5,1;7,3;6,2;1,89;1,02;1,68;DELTA X PLATINUM;;;;11/10/2015;USA-201704;834;966;893;996;1047;770;911;905;;
551HO03369;HO840M003132348470;NIGHTCAP;MR SPRING NIGHTCAP 74636-ET;HO;2799;942;969;1864;65;90;8,4;0,8;2,62;2,9;3,2;;7,3;4,7;6,4;4,4;2,26;1,74;1,17;AltaSPRING X NUMERO UNO;;;;12/15/2015;USA-201704;945;1044;982;1140;1171;904;962;985;;
551HO03472;HO840M003132348677;JIGGY;MR DIRECTOR JIGGY-ET;HO;2651;846;883;824;40;63;9,4;4,0;2,61;6,1;3,9;;5,3;5,6;6,1;6,9;1,59;1,92;0,36;DIRECTOR X AltaJACKMAN;;;;1/7/2016;USA-201704;791;908;854;827;889;699;923;901;;
551HO03495;HO840M003132348760;LAVEDO;MR DELTA LAVEDO-ET;HO;2649;786;798;2144;69;80;5,6;1,3;2,89;3,0;1,4;;7,3;6,7;7,1;6,4;2,06;1,56;1,02;DELTA X TANGO;;;;1/23/2016;USA-201704;839;912;859;1087;1084;841;785;764;;
014HO07842;HO840M003132362484;MAYO;FLY-HIGHER BAYO MAYO-ET;HO;2658;765;804;1073;53;70;7,0;2,8;2,79;5,3;2,8;;7,5;4,8;8,5;6,9;1,93;1,53;1,42;BAYONET X MOGUL;;;;12/9/2015;USA-201704;799;876;831;935;954;772;817;780;;
014HO07851;HO840M003132475308;HODOR;AOT JUMP HODOR-ET;HO;2611;786;814;1068;45;82;6,5;1,9;2,78;4,1;4,0;;5,9;3,4;6,3;4,5;1,66;1,60;0,82;JUMP X SUPERSIRE;;;;1/3/2016;USA-201704;763;832;790;896;921;729;779;798;;
001HO12438;HO840M003132554876;RETRO;FAIRMONT DMRS RETRO-ET;HO;2590;716;730;1521;53;50;7,3;2,0;2,93;4,0;4,0;;6,7;4,8;7,7;4,7;1,83;1,70;2,19;DAMARIS X MOONBOY;;;;1/3/2016;USA-201704;793;806;794;879;877;800;760;738;;
001HO12448;HO840M003132554913;MANJU;FAIRMONT TESLA MANJU-ET;HO;2533;700;711;1618;48;63;6,5;2,8;2,62;4,4;1,7;;6,7;6,1;7,4;5,7;1,22;0,95;1,21;TESLA X HEADLINER;;;;1/13/2016;USA-201704;724;849;781;846;900;654;814;778;;
001HO13260;HO840M003132632910;LANZETTA;CO-OP SILVER LANZETTA-ET;HO;2597;798;830;1212;54;99;6,3;0,3;2,87;1,1;2,0;;7,5;6,3;8,2;7,4;1,40;1,39;1,84;SILVER X ZEUS;;;;11/30/2015;USA-201704;803;845;810;1020;1005;824;731;772;;
001HO12415;HO840M003132675316;FANELLI;HYDE-PARK TROY FANELLI;HO;2479;761;781;1643;59;66;7,4;0,9;2,87;3,2;1,4;;5,9;5,6;7,3;5,3;0,68;0,60;0,73;TROY X CABRIOLET;;;;10/3/2015;USA-201704;710;864;777;920;978;637;787;765;;
001HO12417;HO840M003133064392;SABATINO;ENDCO SILVER SABATINO-ET;HO;2566;757;774;1579;52;61;8,6;2,2;2,69;3,3;2,4;;8,0;4,3;8,9;6,1;1,16;0,81;1,35;SILVER X AltaOAK;;;;11/19/2015;USA-201704;754;903;824;882;949;668;871;825;;
001HO12423;HO840M003133064444;KATANA-P;CO-OP AARDEMA KATANA-P-ET;HO;2502;626;639;1573;51;40;5,8;3,4;2,78;5,2;2,1;;6,7;4,9;6,7;4,8;1,22;1,34;1,11;TESLA X EARNHARDT P;;;;12/6/2015;USA-201704;707;787;742;797;831;662;757;704;;
001HO12429;HO840M003133064514;BROADWAY;AARDEMA BROADWAY-ET;HO;2683;802;821;1196;43;66;8,3;2,3;2,74;4,5;4,0;;7,4;4,7;6,9;4,4;2,34;2,17;2,05;YODER X ZEUS;;;;12/27/2015;USA-201704;849;852;849;883;888;845;838;848;;
007HO12885;HO840M003133107113;FRISKY;OCD MONTEREY FRISKY-ET;HO;2608;716;752;355;24;48;8,7;3,2;2,56;4,4;3,1;;6,5;3,4;7,6;4,3;2,37;2,81;1,73;MONTEREY X HALOGEN;;;;12/13/2015;USA-201704;790;747;776;680;686;779;806;825;;
007HO12964;HO840M003133107153;LANDSLIDE;OCD HONEYBEE LANDSLIDE;HO;2580;737;740;2309;68;71;5,2;0,2;2,84;1,4;1,8;;7,4;4,4;7,5;4,8;1,57;1,55;0,76;HONEYBEE X AltaOAK;;;;12/21/2015;USA-201704;799;861;812;1037;1036;801;739;744;;
007HO13583;HO840M003133120305;EAGLE;S-S-I BG GIANT EAGLE-ET;HO;2518;674;695;1097;39;36;7,7;3,7;2,64;5,2;2,8;;7,8;5,1;7,2;4,4;1,41;1,89;0,78;GIANT X MONTROSS;;;;11/27/2015;USA-201704;723;789;759;715;762;657;815;781;;
007HO13592;HO840M003133120336;CAM;S-S-I BG JEDI CAM-ET;HO;2727;876;893;2040;70;87;7,2;2,2;2,93;4,0;2,7;;7,1;2,2;7,9;3,7;1,48;0,77;1,11;JEDI X MOONRAY;;;;12/16/2015;USA-201704;861;1025;930;1124;1180;792;921;885;;
200HO10804;HO840M003133202133;OPTIMIST;RI-VAL-RE OPTIMIST-ET;HO;2669;797;814;1741;60;100;5,7;-0,9;2,86;0,6;1,2;;8,5;4,9;7,9;5,1;2,36;2,27;1,48;SILVER X SUPERSIRE;;;;12/15/2015;USA-201704;883;856;851;1102;1055;946;724;784;;
250HO13594;HO840M003133300248;DECKER;S-S-I RMD TOPGUN DECKER-ET;HO;2651;778;780;2584;73;71;6,2;-0,8;2,73;1,4;1,7;;7,8;6,0;7,6;6,1;2,24;1,66;1,56;TOPGUN X MONTROSS;;;;1/16/2016;USA-201704;865;906;866;1103;1086;890;776;788;;
007HO12919;HO840M003133370977;TOOK;T-SPRUCE PROFIT TOOK-ET;HO;2693;714;736;1400;48;41;8,3;3,9;2,58;5,5;4,0;;7,8;4,6;8,9;6,1;1,95;2,39;1,72;PROFIT X JACEY;;;;9/22/2015;USA-201704;859;884;872;855;871;834;891;844;;
200HO10807;HO840M003133370993;NORFOLK;STANTONS NORFOLK-ET;HO;2588;709;742;1257;52;58;6,3;1,4;2,68;2,7;2,1;;7,5;4,6;7,2;5,2;1,88;1,80;1,65;AltaSPRING X BALISTO;;;;12/6/2015;USA-201704;788;811;791;891;892;789;759;765;;
534HO00075;HO840M003133371318;CHARGER;ENDCO CHARGER-ET;HO;2687;840;849;2071;63;94;6,3;0,1;2,77;0,5;1,0;;7,9;4,8;7,4;4,7;2,01;1,66;1,89;SILVER X AltaOAK;;;;11/22/2015;USA-201704;892;928;893;1111;1100;912;813;844;;
007HO13550;HO840M003133371356;NETGAIN;S-S-I TOPGUN NETGAIN-ET;HO;2575;792;831;1023;49;81;7,3;1,5;2,71;2,8;2,3;;7,4;5,6;7,6;5,2;1,14;1,50;0,55;TOPGUN X MIDNIGHT;;;;12/3/2015;USA-201704;776;876;818;926;964;722;821;836;;
007HO13611;HO840M003133735643;GREAT;S-S-I LA ALLTIME GREAT-ET;HO;2639;722;757;938;45;65;6,6;2,4;2,74;3,4;3,3;;7,7;3,9;7,9;3,8;2,32;1,77;2,10;ALLTIME X GREENWAY;;;;1/18/2016;USA-201704;804;819;806;871;878;799;789;786;;
551HO03427;HO840M003133791610;CASPER-RED;KENMORE CASPER-RED-ET;HO;2401;616;626;1600;53;52;4,9;1,7;2,93;2,5;2,3;;6,9;6,4;6,9;6,4;0,94;1,21;0,73;ENTITLE *RC X DAY;;;;10/4/2015;USA-201704;648;716;672;812;822;633;637;609;;
029HO18362;HO840M003133886819;LUXURY;NO-FLA LUXURY-ET;HO;2675;851;847;2280;61;87;7,5;1,2;2,79;3,8;3,6;;7,8;5,6;7,0;5,8;1,49;1,41;1,00;AltaSPRING X SUPERSIRE;;;;12/19/2015;USA-201704;847;952;887;1057;1084;810;861;868;;
551HO03420;HO840M003134167086;TAZ;HARTFORD RUBI-TAZ-ET;HO;2710;836;847;1749;56;95;7,3;2,5;2,88;3,2;1,7;;7,2;4,0;7,3;5,3;1,77;1,11;2,15;RUBICON X AltaOAK;;;;1/9/2016;USA-201704;863;957;900;1053;1078;835;876;858;;
097HO41863;HO840M003134408616;MARINE;PEAK MARINE-ET;HO;2592;794;838;548;36;60;8,8;4,0;2,60;5,8;4,4;;6,6;4,6;7,0;5,7;1,06;1,40;1,04;ABEL X RANSOM;;345,135;;2/10/2016;USA-201704;746;867;810;769;841;649;891;863;;
094HO18466;HO840M003134444147;ZION;OCD MONTEREY ZION-ET;HO;2402;437;445;909;31;31;4,5;0,9;2,94;1,4;2,4;;8,5;5,6;8,3;6,0;3,20;3,07;2,14;MONTEREY X MOGUL;;;;1/22/2016;USA-201704;660;480;566;617;523;782;453;474;;
224HO04510;HO840M003135087150;POWERFUL-PP;MR BLONDIN POWERFUL PP-ET;HO;2462;635;670;871;44;47;6,0;2,7;2,80;3,0;3,1;;6,7;4,9;7,0;5,1;1,43;1,53;0,71;POWERBALL-P X SUPERSIRE;;;;1/5/2016;USA-201704;673;737;701;752;780;634;710;678;;
097HO41862;HO840M003135087163;LAVISH;PEAK LAVISH-ET;HO;2558;708;748;1347;59;63;5,8;1,4;2,71;3,5;2,5;;7,0;5,5;6,8;6,1;1,50;1,15;0,97;AltaSTRATIFY X MASSEY;;345,234;;1/28/2016;USA-201704;743;844;782;929;956;708;763;742;;
014HO07845;HO840M003135257705;ASTROLOGER-RED;J-MOR PAT ASTROLOGER-RED-ET;HO;2469;589;609;1128;40;52;5,1;0,7;2,71;2,2;3,4;;8,6;6,5;7,2;7,0;2,23;2,45;1,17;PAT-RED X CASHCOIN;;;;1/26/2016;USA-201704;695;638;659;750;707;745;590;620;;
029HO15633;HOAUSM000H01867206;SUPERLUCKY;GLOMAR SUPERLUCKY-ET;HO;2339;626;653;732;35;84;4,0;-0,2;2,82;1,2;1,8;;7,2;5,2;6,7;5,1;1,22;1,18;0,21;SUPERSIRE X GOLDWYN;;;;1/4/2015;USA-201704;573;621;586;740;747;562;544;601;;
200HO08186;HOAUSM000H01879451;FLAMINGO;JARRAMAH FLAMINGO-IMP-ET;HO;2443;548;546;1514;41;50;4,9;-1,4;2,87;-0,5;1,3;;8,5;6,1;7,5;6,2;3,46;2,90;2,03;MONTEREY X SUPERSIRE;;;;5/22/2015;USA-201704;713;553;622;760;662;840;480;542;;
200HO10261;HOCANM000108842468;CATWALK-P *RC;TRIDENT-I CATWALK P;HO;2211;389;427;-62;17;28;3,9;2,5;2,73;2,7;1,6;;8,4;7,4;7,9;7,3;1,87;1,93;0,71;HUNGER X LADD P-RED;;;;2/6/2014;USA-201704;468;430;452;421;407;479;447;435;;
200HO10318;HOCANM000108842490;BATTLE;PES009 BATTLE;HO;2508;576;611;737;33;36;6,4;3,4;2,48;6,0;4,5;;7,4;5,0;7,8;6,6;1,80;1,69;1,46;JACEY X NUMERO UNO;;;;2/15/2014;USA-201704;669;710;692;648;677;628;734;695;;
200HO10368;HOCANM000108842547;ADMIRATION;BOLDI ADMIRATION;HO;2335;489;530;-10;22;43;5,0;2,3;2,81;3,6;3,2;;7,7;5,5;8,1;6,6;1,99;1,73;1,40;FLAME X SUPERSONIC;;;;3/1/2014;USA-201704;548;521;536;533;523;559;524;515;;
200HO10268;HOCANM000108861968;LIZARDLICK;AMITIES LIZARDLICK;HO;2191;410;424;825;31;49;3,7;-0,4;2,89;0,3;0,6;;8,1;7,4;7,8;8,6;1,63;1,49;1,04;ANTON X PLANET;;;;1/30/2014;USA-201704;487;451;461;578;538;537;386;413;;
029HO17858;HOCANM000108881807;MARS;CRASDALE BLONDIN BH MARS-ET;HO;2382;589;608;853;30;45;6,3;1,2;2,64;2,7;2,7;;7,1;6,2;6,9;7,4;1,74;2,08;0,69;CASHCOIN X NUMERO UNO;;;;4/2/2014;USA-201704;616;612;613;625;622;613;606;635;;
200HO10429;HOCANM000108938841;DAVIDSON;GENO DAVIDSON;HO;2459;602;647;309;33;71;5,0;0,3;2,79;0,2;0,1;;6,6;6,3;6,9;6,6;2,57;2,64;1,59;DAVINCI X MANIFOLD;;;;8/16/2014;USA-201704;712;613;655;762;698;792;558;621;;
566HO01233;HOCANM000109010794;MY BOY;BLONDIN MY BOY;HO;2476;570;587;1601;48;44;5,3;0,5;2,47;2,3;1,7;;7,7;6,3;7,8;7,9;2,30;1,66;1,46;JACEY X NUMERO UNO;;;;5/29/2014;USA-201704;689;708;689;778;771;696;658;643;;
543HO00059;HOCANM000109010939;PRESCOTT;SANDY-VALLEY-I PRESCOTT;HO;2340;423;471;233;27;25;5,1;1,2;2,51;2,4;0,9;;8,0;5,6;8,4;7,1;2,08;2,06;1,97;JOYRIDE X NUMERO UNO;;;;9/5/2014;USA-201704;594;530;562;542;515;628;542;536;;
200HO10398;HOCANM000109010951;DEPART;PROGENESIS DEPART;HO;2537;699;717;1295;42;79;6,8;0,9;2,60;2,7;3,4;;7,8;5,7;8,4;6,4;1,64;1,31;0,99;BOMBERO X SUPERSIRE;;;;9/20/2014;USA-201704;717;801;752;845;875;677;753;773;;
151HO03113;HOCANM000109051014;SPIDERMAN;BLONDIN TJR SPIDERMAN;HO;2454;569;590;1196;47;53;3,4;0,6;2,91;1,9;2,4;;6,3;4,9;6,5;5,8;2,40;2,36;1,04;RACER X MOGUL;;;;8/5/2014;USA-201704;679;609;632;791;732;753;523;545;;
200HO10543;HOCANM000109051031;GRADUATE;BLONDIN GRADUATE;HO;2478;557;582;850;36;35;4,7;2,9;2,74;3,2;2,4;;5,6;3,4;6,7;5,0;2,16;2,43;1,57;RACER X MOGUL;;;;10/2/2014;USA-201704;691;629;658;676;648;725;622;608;;
200HO10430;HOCANM000109096093;FOLKLORIST;JEANLU FOLKLORIST;HO;2462;601;599;1265;32;55;5,8;1,5;2,74;3,2;2,9;;7,3;3,5;8,1;4,8;2,00;2,18;0,89;BOMBERO X MOGUL;;;;8/1/2014;USA-201704;668;647;655;691;684;674;633;658;;
225HO00018;HOCZEM000700791053;SUNWAY;OSTRETIN SUNWAY-ET;HO;2263;428;464;36;21;48;3,2;0,7;2,85;1,3;1,0;;6,7;4,8;7,4;5,4;1,92;1,98;1,68;NUMERO UNO X AltaIOTA;;;;8/7/2013;USA-201704;529;429;475;530;479;597;404;451;;
298HO00006;HOCZEM000874854061;TATANKA;NO-PE TATANKA-ET;HO;2257;482;466;1511;36;61;3,7;1,2;3,03;2,0;2,2;;7,9;7,5;7,8;6,3;1,14;1,04;0,77;TANGO X O-STYLE;;;;7/28/2014;USA-201704;524;555;531;661;657;529;485;487;;
200HO07873;HODEUM000537960885;STARLIGHT;SHV STARLIGHT-ET;HO;2376;579;587;1326;40;55;4,7;0,7;2,78;1,8;2,8;;5,8;5,4;7,1;5,7;1,38;1,41;1,16;SHOTGLASS X SHAMROCK;;;;2/11/2014;USA-201704;616;632;616;718;714;622;579;601;;
029HO17263;HODEUM000538481754;CRAYON;;HO;2346;461;521;329;42;38;3,1;2,2;2,74;2,4;0,9;;6,1;5,4;7,5;5,9;1,57;1,27;1,27;BALISTO X ARMITAGE;;;;4/30/2014;USA-201704;582;602;584;669;667;585;556;516;;
543HO00074;HODEUM001404764416;NASH;LIME TREE NASH ET TV TY;HO;2211;408;429;626;26;13;5,1;1,3;2,69;2,5;2,1;;7,2;5,9;8,3;6,2;1,57;1,45;1,32;DOORMAN X RAMOS;;;;10/18/2013;USA-201704;485;472;480;449;452;482;490;477;;
182HO00971;HOFRAM000113022335;INO BARI;INO BARI;HO;2259;457;493;179;24;41;5,2;1,4;2,82;3,2;1,3;;8,6;5,8;8,9;5,6;1,49;1,37;1,19;NUMERO UNO X BEACON;;;;6/6/2013;USA-201704;516;516;516;525;530;510;515;514;;
180HO86691;HOFRAM002930983621;IROCK;IROCK;HO;2329;487;520;500;32;62;2,5;-0,8;2,84;-1,0;0,8;;7,1;4,8;8,4;4,8;2,36;2,21;1,59;MCCUTCHEN X DOBERMAN;;;;12/12/2013;USA-201704;601;482;529;676;602;699;409;471;;
180HO87547;HOFRAM002942482318;JOYSTAR;JOYSTAR;HO;2329;527;541;922;33;41;5,2;2,6;2,81;3,0;3,9;;6,5;5,9;7,3;6,9;1,26;1,13;1,06;SHOTGLASS X SHAMROCK;;;;7/10/2014;USA-201704;551;603;576;602;624;521;588;562;;
180HO87237;HOFRAM003535222528;JEEPSON;JEEPSON;HO;2301;502;514;1503;46;41;3,0;0,8;2,69;2,8;1,9;;5,8;6,1;6,9;7,8;1,19;1,17;0,55;DIAMOND X MARCOS;;;;4/2/2014;USA-201704;544;588;554;685;682;544;514;500;;
182HO00893;HOFRAM003554772989;ITCHY;ITCHY;HO;2085;311;350;740;41;18;1,4;0,2;2,76;1,3;-0,3;;8,0;6,5;7,6;9,0;0,94;1,32;-0,34;FAMOUS MAN X PLANET;;;;5/12/2013;USA-201704;396;409;391;517;495;415;334;300;;
